,station,lat,lon,time,weather,weatherfont,weathersymbol,weathercolour,temperature,pressure,sl_pressure,dewpoint,windspeed,winddir,visibility,visual_range,cloudcover,pressure3h_change,rain,wwletter
5232,LPFR,37.0144,-7.96591,2024-05-28 12:30:00,,,,,22.0,1018.0,1056.2500116533618,16.0,11.0,160.0,10000.0,99999,,0.0,0,11160016111022020160301804056251000600007000080000
5233,LPMA,32.6979,-16.7745,2024-05-28 12:30:00,,,,,22.0,1022.0,1345.3520612625477,13.0,17.0,30.0,10000.0,99999,,0.0,0,11160003171022020130302204345351000600007000080000
5237,ULAA,64.6003,40.7167,2024-05-28 12:30:00,,,,,14.0,1018.0,1176.9342910348762,4.0,8.0,90.0,10000.0,99999,,0.0,0,1116000908101402040301804176951000600007000080000
5238,UMGG,52.527,31.0167,2024-05-28 12:30:00,,,,,28.0,1021.0,1675.077848774411,8.0,6.0,160.0,10000.0,99999,,0.0,0,1116001606102802080302104675051000600007000080000
5239,UMII,55.1265,30.3496,2024-05-28 12:30:00,,,,,25.0,1021.0,2134.6841777139584,13.0,3.0,130.0,10000.0,99999,,0.0,0,11160013031025020130302104134651000600007000080000
5243,ULMM,68.7817,32.7508,2024-05-28 12:30:00,,,,,6.0,1017.0,2939.252003179144,5.0,5.0,120.0,10000.0,99999,,0.0,0,1116001205100602050301704939251000600007000080000
5248,URKK,45.0347,39.1705,2024-05-28 12:30:00,,,,,24.0,1014.0,1190.3365176422137,14.0,5.0,120.0,10000.0,99999,,0.0,0,11160012051024020140301404190351000600007000080000
5249,URMM,44.2251,43.0819,2024-05-28 12:30:00,,,,,24.0,1016.0,2915.788247547627,10.0,7.0,120.0,10000.0,99999,,0.0,0,11160012071024020100301604915751000600007000080000
5250,URMN,43.5129,43.6366,2024-05-28 12:30:00,,,,,22.0,1016.0,4060.2035169331234,10.0,1.0,70.0,10000.0,99999,,0.0,0,11160007011022020100301604060251000600007000080000
5251,URMT,45.1092,42.1128,2024-05-28 12:30:00,,,,,25.0,1016.0,3699.614895907463,7.0,9.0,110.0,10000.0,99999,,0.0,0,1116001109102502070301604699651000600007000080000
5252,URSS,43.4499,39.9566,2024-05-28 12:30:00,,,,,22.0,1011.0,1154.8120504738088,17.0,4.0,280.0,10000.0,99999,,0.0,0,11160028041022020170301104154851000600007000080000
5253,URWA,46.2833,48.0063,2024-05-28 12:30:00,,,,,27.0,1020.0,937.5929755527352,7.0,6.0,110.0,10000.0,99999,,0.0,0,1116001106102702070302004937551000600007000080000
5254,URWI,46.3739,44.3309,2024-05-28 12:30:00,,,,,28.0,1018.0,1714.0481982157517,3.0,8.0,130.0,10000.0,99999,,0.0,0,1116001308102802030301804714051000600007000080000
5255,URWW,48.7825,44.3455,2024-05-28 12:30:00,,,,,24.0,1023.0,1817.0207785986581,-4.0,6.0,110.0,10000.0,99999,,0.0,0,1116001106102402140302304817051000600007000080000
5256,UUEE,55.9726,37.4146,2024-05-28 12:30:00,,,,,25.0,1022.0,2027.7470746724725,5.0,3.0,210.0,10000.0,99999,,0.0,0,1116002103102502050302204027751000600007000080000
5257,UUOO,51.8142,39.2296,2024-05-28 12:30:00,,,,,26.0,1023.0,1803.3587820900484,7.0,3.0,50.0,10000.0,99999,,0.0,0,1116000503102602070302304803351000600007000080000
5258,UUWW,55.5915,37.2615,2024-05-28 12:30:00,,,,,25.0,1023.0,2144.3670267623083,5.0,3.0,230.0,10000.0,99999,,0.0,0,1116002303102502050302304144351000600007000080000
5261,UWKD,55.6062,49.2787,2024-05-28 12:30:00,,,,,24.0,1021.0,1686.4250736390381,1.0,7.0,290.0,10000.0,99999,,0.0,0,1116002907102402010302104686451000600007000080000
5262,UWKE,55.5647,52.0925,2024-05-28 12:30:00,,,,,21.0,1021.0,2288.9657967454345,3.0,8.0,270.0,10000.0,99999,,0.0,0,1116002708102102030302104288951000600007000080000
5263,UWWW,53.5049,50.1643,2024-05-28 12:30:00,,,,,22.0,1024.0,1888.913402466446,1.0,5.0,240.0,10000.0,99999,,0.0,0,1116002405102202010302404888951000600007000080000
5264,LEAL,38.2822,-0.55816,2024-05-28 12:30:00,,,,,24.0,1020.0,1234.8797075985417,15.0,15.0,80.0,10000.0,99999,,0.0,0,11160008151024020150302004234851000600007000080000
5266,LEAS,43.5636,-6.03462,2024-05-28 12:30:00,,,,,17.0,1022.0,2009.3217564301306,12.0,4.0,,10000.0,99999,,0.0,0,11160036041017020120302204009351000600007000080000
5268,LEBL,41.2971,2.07846,2024-05-28 12:30:00,,,,,21.0,1020.0,1039.9998782382831,14.0,13.0,190.0,10000.0,99999,,0.0,0,11160019131021020140302004039951000600007000080000
5269,LECO,43.3021,-8.37726,2024-05-28 12:30:00,,,,,17.0,1022.0,1775.9322312708396,11.0,7.0,10.0,10000.0,99999,,0.0,0,11160001071017020110302204775951000600007000080000
5270,LEDA,41.72819,0.53502,2024-05-28 12:30:00,,,,,24.0,1020.0,3168.651651249519,8.0,5.0,200.0,10000.0,99999,,0.0,0,1116002005102402080302004168651000600007000080000
5271,LEGE,41.901,2.76055,2024-05-28 12:30:00,,,,,23.0,1019.0,1821.4015857462828,14.0,10.0,200.0,10000.0,99999,,0.0,0,11160020101023020140301904821451000600007000080000
5272,LEGR,37.1887,-3.77736,2024-05-28 12:30:00,,,,,32.0,1018.0,3639.2074277831334,9.0,5.0,350.0,10000.0,99999,,0.0,0,1116003505103202090301804639251000600007000080000
5273,LEIB,38.8729,1.37312,2024-05-28 12:30:00,,,,,23.0,1020.0,1056.6463415349613,13.0,7.0,100.0,10000.0,99999,,0.0,0,11160010071023020130302004056651000600007000080000
5274,LEJR,36.7446,-6.06011,2024-05-28 12:30:00,,,,,31.0,1016.0,1122.4067403018298,16.0,4.0,,10000.0,99999,,0.0,0,11160036041031020160301604122451000600007000080000
5275,LELC,37.775,-0.81239,2024-05-28 12:30:00,,,,,24.0,1020.0,1036.0283908408167,18.0,9.0,70.0,10000.0,99999,,0.0,0,11160007091024020180302004036051000600007000080000
5276,LELL,41.5209,2.10508,2024-05-28 12:30:00,,,,,24.0,1019.0,1815.3411912780102,13.0,8.0,150.0,10000.0,99999,,0.0,0,11160015081024020130301904815351000600007000080000
5277,LEMD,40.4936,-3.56676,2024-05-28 12:30:00,,,,,28.0,1019.0,4336.659771869587,12.0,5.0,170.0,10000.0,99999,,0.0,0,11160017051028020120301904336651000600007000080000
5281,LEPP,42.77,-1.64633,2024-05-28 12:30:00,,,,,24.0,1020.0,3881.2919911674608,8.0,4.0,310.0,10000.0,99999,,0.0,0,1116003104102402080302004881251000600007000080000
5282,LERS,41.1474,1.16717,2024-05-28 12:30:00,,,,,24.0,1019.0,1379.8303318134747,16.0,11.0,200.0,10000.0,99999,,0.0,0,11160020111024020160301904379851000600007000080000
5283,LESO,43.3565,-1.79061,2024-05-28 12:30:00,,,,,19.0,1022.0,1051.5892361554224,11.0,7.0,10.0,10000.0,99999,,0.0,0,11160001071019020110302204051551000600007000080000
5284,LEST,42.8963,-8.41514,2024-05-28 12:30:00,,,,,23.0,1022.0,3377.1608908298335,11.0,5.0,,10000.0,99999,,0.0,0,11160036051023020110302204377151000600007000080000
5287,LEVD,41.7061,-4.85194,2024-05-28 12:30:00,,,,,24.0,1021.0,6672.773671681926,8.0,4.0,110.0,10000.0,99999,,0.0,0,1116001104102402080302104672751000600007000080000
5289,LEVX,42.2318,-8.62677,2024-05-28 12:30:00,,,,,22.0,1021.0,2684.2050233307027,13.0,8.0,250.0,10000.0,99999,,0.0,0,11160025081022020130302104684251000600007000080000
5291,LEZG,41.6662,-1.04155,2024-05-28 12:30:00,,,,,26.0,1019.0,2405.1683580423432,7.0,5.0,290.0,10000.0,99999,,0.0,0,1116002905102602070301904405151000600007000080000
5292,LEZL,37.418,-5.89311,2024-05-28 12:30:00,,,,,30.0,1016.0,1149.0887303472557,12.0,4.0,240.0,10000.0,99999,,0.0,0,11160024041030020120301604149051000600007000080000
5299,LELN,42.589,-5.65556,2024-05-28 12:30:00,,,,,22.0,1022.0,7755.859092178993,6.0,3.0,150.0,10000.0,99999,,0.0,0,1116001503102202060302204755851000600007000080000
5301,LESA,40.9521,-5.50199,2024-05-28 12:30:00,,,,,25.0,1021.0,6052.221709794715,8.0,5.0,90.0,10000.0,99999,,0.0,0,1116000905102502080302104052251000600007000080000
5303,LFMV,43.9073,4.90183,2024-05-28 12:30:00,,,,,23.0,1017.0,1211.5468054144817,10.0,20.0,340.0,10000.0,99999,,0.0,0,11160034201023020100301704211551000600007000080000
5304,LFOA,47.0533,2.6325,2024-05-28 12:30:00,,,,,18.0,1021.0,2364.1045961426953,11.0,9.0,230.0,10000.0,99999,,0.0,0,11160023091018020110302104364151000600007000080000
5305,LFOJ,47.9878,1.76056,2024-05-28 12:30:00,,,,,16.0,1019.0,2061.0032469249904,13.0,9.0,200.0,7000.0,99999,,0.0,0,11140020091016020130301904061051000600007000080000
5306,LFOK,48.7761,4.18449,2024-05-28 12:30:00,,,,,17.0,1019.0,2468.529034213945,11.0,13.0,200.0,10000.0,99999,,0.0,0,11160020131017020110301904468551000600007000080000
5307,ULOO,57.7839,28.3956,2024-05-28 12:30:00,,,,,28.0,1020.0,1219.1982570311714,12.0,3.0,70.0,10000.0,99999,,0.0,0,11160007031028020120302004219151000600007000080000
5308,UMKK,54.89,20.5926,2024-05-28 12:30:00,,,,,27.0,1016.0,1070.6159336099508,9.0,4.0,160.0,10000.0,99999,,0.0,0,1116001604102702090301604070651000600007000080000
5309,URML,42.8168,47.6523,2024-05-28 12:30:00,,,,,21.0,1017.0,1036.941055066994,12.0,3.0,130.0,10000.0,99999,,0.0,0,11160013031021020120301704036951000600007000080000
5310,UWLL,54.2683,48.2267,2024-05-28 12:30:00,,,,,24.0,1023.0,1782.6526418766477,3.0,7.0,270.0,10000.0,99999,,0.0,0,1116002707102402030302304782651000600007000080000
5311,LEAM,36.8439,-2.3701,2024-05-28 12:30:00,,,,,30.0,1017.0,1099.4573115673982,14.0,19.0,80.0,10000.0,99999,,0.0,0,11160008191030020140301704099451000600007000080000
5312,LEBB,43.3011,-2.91061,2024-05-28 12:30:00,,,,,23.0,1021.0,1239.2393773006534,13.0,2.0,,10000.0,99999,,0.0,0,11160036021023020130302104239251000600007000080000
5313,LEMG,36.6749,-4.49911,2024-05-28 12:30:00,,,,,23.0,1020.0,1101.6565695226495,17.0,7.0,120.0,10000.0,99999,,0.0,0,11160012071023020170302004101651000600007000080000
5314,LEMH,39.8626,4.21865,2024-05-28 12:30:00,,,,,23.0,1019.0,1517.0488695352267,12.0,15.0,20.0,10000.0,99999,,0.0,0,11160002151023020120301904517051000600007000080000
5316,LEPA,39.5517,2.73881,2024-05-28 12:30:00,,,,,26.0,1019.0,1055.4330866384773,13.0,12.0,60.0,10000.0,99999,,0.0,0,11160006121026020130301904055451000600007000080000
5317,LEVC,39.4893,-0.48162,2024-05-28 12:30:00,,,,,24.0,1020.0,1392.7000085025434,13.0,8.0,100.0,10000.0,99999,,0.0,0,11160010081024020130302004392751000600007000080000
5318,LEVT,42.8828,-2.72447,2024-05-28 12:30:00,,,,,22.0,1021.0,4607.968938775655,9.0,5.0,50.0,10000.0,99999,,0.0,0,1116000505102202090302104607951000600007000080000
5319,LEXJ,43.4271,-3.82001,2024-05-28 12:30:00,,,,,19.0,1022.0,1051.5892361554224,11.0,8.0,30.0,10000.0,99999,,0.0,0,11160003081019020110302204051551000600007000080000
5320,LFMY,43.6064,5.10925,2024-05-28 12:30:00,,,,,23.0,1016.0,1327.7952092460866,11.0,17.0,320.0,10000.0,99999,,0.0,0,11160032171023020110301604327751000600007000080000
5321,LFRC,49.6501,-1.47028,2024-05-28 12:30:00,,,,,16.0,1016.0,2188.5711092001084,13.0,20.0,240.0,10000.0,99999,,0.0,0,11160024201016020130301604188551000600007000080000
5323,LFRJ,48.5303,-4.15164,2024-05-28 12:30:00,,,,,15.0,1017.0,1942.920623914235,13.0,20.0,230.0,10000.0,99999,,0.0,0,11160023201015020130301704942951000600007000080000
5324,LFRN,48.0695,-1.73479,2024-05-28 12:30:00,,,,,18.0,1018.0,1269.2864184654056,14.0,13.0,220.0,10000.0,99999,,0.0,0,11160022131018020140301804269251000600007000080000
5325,LFTH,43.0973,6.14603,2024-05-28 12:30:00,,,,,24.0,1015.0,1025.1375688607436,11.0,7.0,150.0,10000.0,99999,,0.0,0,11160015071024020110301504025151000600007000080000
5326,LPPR,41.2481,-8.68139,2024-05-28 12:30:00,,,,,20.0,1020.0,1448.47615628471,13.0,9.0,310.0,10000.0,99999,,0.0,0,11160031091020020130302004448451000600007000080000
5327,LPPS,33.0734,-16.35,2024-05-28 12:30:00,,,,,20.0,1023.0,1686.5424335193381,12.0,14.0,20.0,10000.0,99999,,0.0,0,11160002141020020120302304686551000600007000080000
5328,LRBM,47.6584,23.47,2024-05-28 12:30:00,,,,,25.0,1014.0,1981.5391374788776,8.0,5.0,350.0,10000.0,99999,,0.0,0,1116003505102502080301404981551000600007000080000
5329,LRSM,47.7033,22.8857,2024-05-28 12:30:00,,,,,26.0,1014.0,1610.0980345921864,9.0,5.0,150.0,10000.0,99999,,0.0,0,1116001505102602090301404610051000600007000080000
5330,LRTM,46.4677,24.4125,2024-05-28 12:30:00,95.0,36.0,2,red,21.0,1015.0,3008.8932896647484,11.0,4.0,120.0,8000.0,99999,,0.0,0,11140012041021020110301504008851000600007950080000
5331,EIKY,52.1809,-9.52378,2024-05-28 12:30:00,,,,,16.0,1008.0,1261.012646699579,9.0,15.0,260.0,10000.0,99999,,0.0,0,1116002615101602090300804261051000600007000080000
5332,EIME,53.3017,-6.45133,2024-05-28 12:30:00,,,,,17.0,1005.0,1728.931706940154,12.0,16.0,260.0,10000.0,99999,,0.0,0,11160026161017020120300504728951000600007000080000
5333,EISG,54.2802,-8.59921,2024-05-28 12:30:00,,,,,14.0,1003.0,1030.0835171519238,99999.0,11.0,240.0,10000.0,99999,,0.0,0,11160024111014020999990300304030051000600007000080000
5334,EIWF,52.1872,-7.08696,2024-05-28 12:30:00,,,,,16.0,1007.0,1276.3151777865407,14.0,16.0,230.0,10000.0,99999,,0.0,0,11160023161016020140300704276351000600007000080000
5341,ESSA,59.6519,17.9186,2024-05-28 12:20:00,,,,,26.0,1015.0,1204.6137705326848,10.0,11.0,180.0,10000.0,99999,,0.0,0,11160018111026020100301504204651000600007000080000
5342,LEGA,37.1332,-3.63569,2024-05-28 12:30:00,,,,,31.0,1019.0,4474.899006684793,11.0,8.0,220.0,10000.0,99999,,0.0,0,11160022081031020110301904474851000600007000080000
5343,EBBE,50.7586,4.76833,2024-05-28 12:25:00,61.0,36.0,^,green,16.0,1017.0,1939.5972727044016,9.0,16.0,210.0,6000.0,99999,,0.0,0,1113002116101602090301704939551000600007610080000
5344,EBBL,51.1683,5.47,2024-05-28 12:25:00,,,,,19.0,1016.0,1408.028246884679,10.0,10.0,200.0,10000.0,99999,,0.0,0,11160020101019020100301604408051000600007000080000
5356,LFRB,48.4479,-4.41854,2024-05-28 12:30:00,,,,,15.0,1017.0,1875.336833545947,13.0,18.0,220.0,10000.0,99999,,0.0,0,11160022181015020130301704875351000600007000080000
5357,LPPT,38.7813,-9.13592,2024-05-28 12:30:00,,,,,27.0,1018.0,1545.0671511530563,12.0,11.0,340.0,10000.0,99999,,0.0,0,11160034111027020120301804545051000600007000080000
5358,LXGB,36.1512,-5.34966,2024-05-28 12:20:00,,,,,22.0,1019.0,1042.859188149721,17.0,11.0,80.0,10000.0,99999,,0.0,0,11160008111022020170301904042851000600007000080000
5359,EGOM,55.05,-2.55,2024-05-28 12:20:00,61.0,36.0,^,green,12.0,1006.0,5185.064879615331,11.0,9.0,170.0,8000.0,99999,,0.0,0,11140017091012020110300604185051000600007610080000
5360,EGQK,57.6494,-3.56064,2024-05-28 12:20:00,,,,,18.0,1004.0,1046.3047084516081,6.0,9.0,170.0,10000.0,99999,,0.0,0,1116001709101802060300404046351000600007000080000
5361,EGXT,52.6126,-0.47645,2024-05-28 12:20:00,53.0,36.0,V,green,14.0,1009.0,1767.1562239324078,14.0,10.0,170.0,2300.0,99999,,0.0,0,11110017101014020140300904767151000600007530080000
5362,EGXZ,54.2055,-1.38209,2024-05-28 12:20:00,61.0,36.0,^,green,14.0,1007.0,1243.6287482107548,13.0,14.0,150.0,10000.0,99999,,0.0,0,11160015141014020130300704243651000600007610080000
5363,EICK,51.8413,-8.49111,2024-05-28 12:30:00,,,,,16.0,1008.0,2294.718887548093,9.0,12.0,260.0,10000.0,99999,,0.0,0,1116002612101602090300804294751000600007000080000
5364,EIDW,53.4213,-6.27007,2024-05-28 12:30:00,,,,,16.0,1005.0,1577.2363520491408,12.0,11.0,250.0,10000.0,99999,,0.0,0,11160025111016020120300504577251000600007000080000
5365,EIKN,53.9103,-8.81849,2024-05-28 12:30:00,,,,,13.0,1004.0,3238.4429183835155,10.0,6.0,230.0,10000.0,99999,,0.0,0,11160023061013020100300404238451000600007000080000
5366,EINN,52.702,-8.92482,2024-05-28 12:30:00,,,,,15.0,1007.0,1114.8576955781054,10.0,15.0,250.0,10000.0,99999,,0.0,0,11160025151015020100300704114851000600007000080000
5368,LQBK,44.9414,17.2975,2024-05-28 12:30:00,,,,,27.0,1013.0,1576.9885542544278,14.0,4.0,,10000.0,99999,,0.0,0,11160036041027020140301304576951000600007000080000
5369,LQTZ,44.4587,18.7248,2024-05-28 12:30:00,,,,,24.0,1013.0,2366.363568515264,13.0,5.0,100.0,10000.0,99999,,0.0,0,11160010051024020130301304366351000600007000080000
5370,UUYY,61.647,50.8451,2024-05-28 12:30:00,61.0,36.0,^,green,5.0,1018.0,4172.072605853694,5.0,3.0,50.0,10000.0,99999,,0.0,0,1116000503100502050301804172051000600007610080000
5372,ULLI,59.8003,30.2625,2024-05-28 12:30:00,,,,,21.0,1020.0,1152.9136559060728,13.0,6.0,290.0,10000.0,99999,,0.0,0,11160029061021020130302004152951000600007000080000
5373,UMMS,53.8825,28.0307,2024-05-28 12:30:00,,,,,27.0,1019.0,2018.8663318291972,10.0,4.0,200.0,10000.0,99999,,0.0,0,11160020041027020100301904018851000600007000080000
5374,URKA,45.0021,37.3473,2024-05-28 12:30:00,80.0,36.0,q,green,18.0,1014.0,1371.4273715936692,18.0,2.0,300.0,10000.0,99999,,0.0,0,11160030021018020180301404371451000600007800080000
5375,UUDD,55.4088,37.9063,2024-05-28 12:30:00,,,,,24.0,1023.0,2012.6110504924343,9.0,3.0,290.0,10000.0,99999,,0.0,0,1116002903102402090302304012651000600007000080000
5376,UWGG,56.2301,43.784,2024-05-28 12:30:00,,,,,24.0,1022.0,1421.939899084941,5.0,6.0,230.0,10000.0,99999,,0.0,0,1116002306102402050302204421951000600007000080000
5381,EBFS,50.2433,4.64583,2024-05-28 12:37:00,61.0,36.0,^,green,13.0,1018.0,4356.450576720806,11.0,10.0,200.0,7000.0,99999,,0.0,0,11140020101013020110301804356451000600007610080000
5383,LDRI,45.2169,14.5703,2024-05-28 12:30:00,,,,,25.0,1013.0,1427.3916430396557,12.0,5.0,270.0,10000.0,99999,,0.0,0,11160027051025020120301304427351000600007000080000
5384,LEAB,38.9485,-1.86352,2024-05-28 12:30:00,,,,,27.0,1020.0,5068.316578609882,11.0,8.0,130.0,10000.0,99999,,0.0,0,11160013081027020110302004068351000600007000080000
5385,LEBA,37.842,-4.84888,2024-05-28 12:30:00,,,,,31.0,1016.0,1370.757842814743,12.0,3.0,300.0,10000.0,99999,,0.0,0,11160030031031020120301604370751000600007000080000
5386,LEBZ,38.8913,-6.82133,2024-05-28 12:30:00,,,,,32.0,1017.0,1761.0057790961184,7.0,4.0,280.0,10000.0,99999,,0.0,0,1116002804103202070301704761051000600007000080000
5387,LEGT,40.2941,-3.72383,2024-05-28 12:30:00,,,,,29.0,1020.0,4265.894812438987,13.0,4.0,,10000.0,99999,,0.0,0,11160036041029020130302004265851000600007000080000
5388,LELO,42.46095,-2.32224,2024-05-28 12:30:00,,,,,25.0,1020.0,3052.809645000483,6.0,5.0,250.0,10000.0,99999,,0.0,0,1116002505102502060302004052851000600007000080000
5389,LERI,37.9511,-1.23032,2024-05-28 12:30:00,,,,,28.0,1019.0,1349.2535870814656,13.0,11.0,60.0,10000.0,99999,,0.0,0,11160006111028020130301904349251000600007000080000
5391,LETO,40.4967,-3.44587,2024-05-28 12:30:00,,,,,27.0,1019.0,4524.3433383850925,12.0,3.0,210.0,10000.0,99999,,0.0,0,11160021031027020120301904524351000600007000080000
5396,LEMO,37.1749,-5.61594,2024-05-28 12:30:00,,,,,30.0,1016.0,1367.5971151199458,10.0,3.0,300.0,10000.0,99999,,0.0,0,11160030031030020100301604367551000600007000080000
5397,LERT,36.6452,-6.34946,2024-05-28 12:30:00,,,,,24.0,1017.0,1144.7356319041237,19.0,10.0,190.0,10000.0,99999,,0.0,0,11160019101024020190301704144751000600007000080000
5400,LFRI,46.7019,-1.37863,2024-05-28 12:30:00,,,,,18.0,1021.0,1664.6785857339587,12.0,11.0,250.0,10000.0,99999,,0.0,0,11160025111018020120302104664651000600007000080000
5401,LFRM,47.9486,0.20167,2024-05-28 12:30:00,,,,,18.0,1019.0,1422.1893590861973,14.0,8.0,220.0,10000.0,99999,,0.0,0,11160022081018020140301904422151000600007000080000
5402,LFRO,48.7544,-3.47166,2024-05-28 12:30:00,,,,,17.0,1017.0,1677.0232208895868,14.0,15.0,230.0,10000.0,99999,,0.0,0,11160023151017020140301704677051000600007000080000
5404,LFOP,49.3842,1.1748,2024-05-28 12:30:00,,,,,15.0,1017.0,2444.9073309394753,15.0,13.0,230.0,10000.0,99999,,0.0,0,11160023131015020150301704444951000600007000080000
5405,LFQQ,50.5619,3.08944,2024-05-28 12:30:00,,,,,15.0,1016.0,1405.6661942711212,14.0,11.0,180.0,10000.0,99999,,0.0,0,11160018111015020140301604405651000600007000080000
5407,EGXW,53.1662,-0.52381,2024-05-28 12:38:00,,,,,14.0,1008.0,1638.8535065471885,13.0,15.0,160.0,4000.0,99999,,0.0,0,11120016151014020130300804638851000600007000080000
5409,EGVA,51.6822,-1.79003,2024-05-28 12:40:00,51.0,36.0,T,green,16.0,29.8,1733.1474674688893,14.0,10.0,230.0,10000.0,99999,,0.0,0,1116002310101602014032984733151000600007510080000
5410,ETAD,49.9727,6.6925,2024-05-28 12:40:00,,,,,17.0,30.07,4327.9909493312525,8.0,10.0,200.0,10000.0,99999,,0.0,0,111600201010170208033004327951000600007000080000
5412,LKPD,50.0134,15.7386,2024-05-28 12:40:00,,,,,16.0,1017.0,3037.4803865779404,13.0,19.0,270.0,10000.0,99999,,0.0,0,11160027191016020130301704037451000600007000080000
5413,LTCF,40.5622,43.115,2024-05-28 12:38:00,95.0,36.0,2,red,19.0,1020.0,15.03439862728484,10.0,5.0,270.0,10000.0,99999,,0.0,0,1116002705101902010030200415051000600007950080000
5414,EGUL,52.4093,0.561,2024-05-28 12:39:00,,,,,15.0,29.83,1106.0631794140252,14.0,8.0,140.0,5000.0,99999,,0.0,0,1113001408101502014032984106051000600007000080000
5417,EGOV,53.2481,-4.53534,2024-05-28 12:40:00,10.0,36.0,+,yellow,15.0,1006.0,1092.307076762227,14.0,18.0,210.0,1500.0,99999,,0.0,0,11100021181015020140300604092351000600007100080000
5418,EBFN,51.0903,2.65278,2024-05-28 12:41:00,,,,,15.0,1014.0,1060.647386236675,14.0,10.0,180.0,10000.0,99999,,0.0,0,11160018101015020140301404060651000600007000080000
